protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
tr|Q9W282,DROME,NA,Q9W282,1,31,15,31,38,17,15,13,24,36,52,9,32,17,27,32,34,24,29,6,17
tr|Q8IGK8,DROME,NA,Q8IGK8,1,73,6,42,99,14,29,49,31,46,91,12,44,24,105,40,56,32,32,1,14
tr|Q8SX98,DROME,NA,Q8SX98,1,62,3,10,7,18,72,13,18,35,44,13,55,105,29,27,123,50,22,0,2
tr|A0A0B4KFX8,DROME,NA,A0A0B4KFX8,1,69,1,48,40,28,57,15,30,22,47,2,43,116,42,44,85,142,48,4,13
tr|Q9W298,DROME,NA,Q9W298,1,25,6,33,38,32,19,10,24,33,52,7,20,16,19,24,44,22,31,8,15
tr|Q9W299,DROME,NA,Q9W299,1,39,6,34,29,24,25,7,21,30,48,6,14,17,14,19,26,28,21,10,18
tr|A0A0B4LG65,DROME,NA,A0A0B4LG65,1,27,16,23,28,16,11,12,21,23,57,12,21,17,11,32,17,14,17,9,9
tr|Q7JWP9,DROME,NA,Q7JWP9,1,55,15,57,56,34,38,10,40,42,124,18,60,45,36,68,98,43,42,9,25
tr|A0A0B4LGB0,DROME,NA,A0A0B4LGB0,1,54,12,104,74,41,40,25,51,83,133,22,68,40,28,31,93,61,54,3,27
sp|Q9W261,DROME,NA,RTF1,1,57,4,68,75,16,29,6,28,85,48,14,40,36,30,64,98,31,28,5,13
tr|Q9W260,DROME,NA,Q9W260,1,30,10,17,32,15,27,16,28,12,46,10,31,28,29,24,45,32,48,7,13
tr|Q9W259,DROME,NA,Q9W259,1,25,9,49,28,8,25,20,30,22,45,7,32,19,25,28,35,30,40,7,19
sp|Q9W256,DROME,NA,DPOE4,1,19,0,9,25,6,2,2,7,9,14,7,8,7,7,4,10,11,6,0,2
tr|Q9W254,DROME,NA,Q9W254,1,52,1,11,24,7,53,12,13,20,24,10,28,24,25,28,24,18,26,0,16
tr|Q9W247,DROME,NA,Q9W247,1,112,25,67,78,48,137,33,72,51,117,24,46,60,54,76,81,75,99,5,34
tr|Q9W246,DROME,NA,Q9W246,1,209,37,130,210,91,97,75,120,189,451,44,96,105,180,154,146,128,177,22,72
tr|Q9W245,DROME,NA,Q9W245,1,59,8,36,43,18,50,20,39,29,65,9,19,32,33,56,40,36,44,6,19
tr|Q9W243,DROME,NA,Q9W243,1,37,10,31,38,26,43,10,35,34,55,12,17,33,27,31,38,23,28,10,28
tr|Q9W244,DROME,NA,Q9W244,1,209,30,51,109,27,147,99,46,71,135,42,104,210,118,112,240,99,76,8,62
tr|Q9W253,DROME,NA,Q9W253,1,32,3,15,23,18,23,13,19,26,37,14,17,20,22,15,23,26,24,6,16
tr|Q9W255,DROME,NA,Q9W255,1,28,2,24,32,4,21,21,16,31,21,9,11,29,8,34,42,19,14,0,30
tr|Q9W258,DROME,NA,Q9W258,1,17,3,16,5,4,15,3,9,9,22,5,9,9,7,2,26,10,19,1,5
sp|Q9W265,DROME,NA,HOT,1,54,7,22,26,21,38,12,18,21,40,11,19,25,13,26,36,25,35,2,13
sp|Q9W266,DROME,NA,WDP,1,41,9,42,62,7,42,25,30,48,74,9,33,52,32,23,48,41,39,4,16
tr|A0A0B4LH70,DROME,NA,A0A0B4LH70,1,3,6,5,10,3,7,1,2,5,7,4,6,3,2,3,9,5,12,1,4
sp|Q9W237,DROME,NA,RS16,1,13,2,5,8,4,13,1,7,17,13,1,2,7,12,14,4,3,14,0,8
tr|Q9W236,DROME,NA,Q9W236,1,21,1,18,27,2,7,1,10,25,28,4,4,6,18,11,4,12,11,0,2
sp|Q8WTC1,DROME,NA,RT15,1,20,4,17,28,11,4,7,13,38,29,9,7,12,17,18,12,8,11,4,11
tr|Q9W224,DROME,NA,Q9W224,1,23,3,20,30,14,11,5,15,24,19,10,23,31,14,29,19,15,16,1,18
tr|Q9W221,DROME,NA,Q9W221,1,5,11,2,3,1,7,3,7,2,7,3,5,20,9,3,12,14,5,2,8
tr|Q9W218,DROME,NA,Q9W218,1,8,12,2,5,3,9,3,4,5,8,3,4,12,12,2,8,8,7,0,6
sp|P35381,DROME,NA,ATPA,1,67,4,32,27,15,47,5,42,36,49,14,15,20,28,32,36,23,43,0,17
sp|P48159,DROME,NA,RL23,1,16,2,5,4,5,18,1,9,12,7,5,8,7,1,13,6,4,14,1,2
sp|Q9W1X9,DROME,NA,OCAD1,1,15,2,13,18,9,22,7,5,10,24,4,8,24,16,17,26,9,13,1,14
sp|Q9W1X7,DROME,NA,MED23,1,84,20,52,81,71,44,59,89,68,171,54,82,68,109,65,83,71,95,21,52
tr|Q9W1X6,DROME,NA,Q9W1X6,1,20,16,27,20,17,26,10,17,19,27,3,16,20,18,11,25,19,33,4,12
sp|Q9W1X8,DROME,NA,FCL,1,25,5,19,18,15,17,11,16,19,25,8,22,15,12,11,18,18,29,3,15
sp|F3YDF1,DROME,NA,YMEL1,1,70,2,41,49,26,54,19,36,47,79,19,26,29,25,47,53,53,49,1,15
sp|Q9W1Y1,DROME,NA,EMC89,1,24,4,17,9,9,8,6,8,15,22,5,13,8,10,6,8,7,14,2,8
sp|Q24008,DROME,NA,INAD,1,48,11,44,51,23,60,12,41,71,46,22,34,25,32,30,28,41,44,0,11
tr|Q9W1Y8,DROME,NA,Q9W1Y8,1,117,45,87,145,74,71,54,88,83,271,38,60,55,120,100,136,88,98,23,62
sp|P20439,DROME,NA,CCNB,1,51,1,28,31,15,24,13,26,46,52,12,23,22,20,34,38,41,34,3,16
tr|Q9W213,DROME,NA,Q9W213,1,105,25,59,71,31,97,48,60,64,90,24,72,115,59,60,149,101,96,20,49
tr|Q9W214,DROME,NA,Q9W214,1,51,15,22,20,10,44,34,27,25,88,7,25,21,26,22,39,32,16,6,8
tr|C6SUX6,DROME,NA,C6SUX6,1,6,8,6,14,4,9,4,7,10,13,1,6,4,10,12,12,8,8,3,3
sp|Q9W223,DROME,NA,CP6D2,1,34,4,35,34,24,27,11,36,34,52,23,20,23,17,34,30,23,29,4,18
tr|Q9W227,DROME,NA,Q9W227,1,15,0,14,11,15,25,3,12,19,11,4,7,6,5,8,12,13,20,2,3
tr|Q9W228,DROME,NA,Q9W228,1,43,5,19,32,27,36,16,33,23,76,8,22,23,31,26,30,22,38,8,11
tr|Q9W229,DROME,NA,Q9W229,1,10,1,4,5,9,11,2,4,18,9,5,4,3,4,15,4,13,7,0,3
tr|O17432,DROME,NA,O17432,1,18,6,22,23,16,21,10,19,34,42,20,23,19,22,22,26,21,19,6,15
tr|Q9W1X5,DROME,NA,Q9W1X5,1,74,25,72,135,44,78,24,36,104,79,17,49,122,53,72,140,81,61,18,51
sp|Q9W1W9,DROME,NA,PADC1,1,19,2,8,12,8,12,4,21,5,21,2,9,14,5,12,14,13,8,3,4
sp|P10627,DROME,NA,TWIST,1,39,6,25,24,11,26,20,15,21,43,11,27,25,61,19,63,18,16,2,18
tr|A0A0B4LGC6,DROME,NA,A0A0B4LGC6,1,19,3,11,15,12,11,11,15,18,24,13,12,15,16,16,20,18,21,6,12
tr|Q9W1V2,DROME,NA,Q9W1V2,1,34,7,25,55,10,10,6,27,27,45,14,28,6,18,46,25,21,16,6,6
tr|Q9W1U1,DROME,NA,Q9W1U1,1,44,11,38,65,23,49,22,29,44,57,20,40,34,35,54,56,45,45,3,15
sp|Q9W1V3,DROME,NA,FBRL,1,23,1,11,17,14,96,10,15,18,13,5,7,17,9,29,13,10,28,1,7
tr|Q9W1V7,DROME,NA,Q9W1V7,1,20,15,44,42,22,16,22,17,36,54,8,14,16,12,29,25,17,21,4,18
tr|Q9W1V8,DROME,NA,Q9W1V8,1,19,3,10,27,2,10,3,8,10,25,4,3,7,16,11,12,5,12,0,5
tr|Q9W1W4,DROME,NA,Q9W1W4,1,14,14,11,23,10,14,5,9,17,29,6,20,5,10,16,17,15,9,3,6
tr|Q0GT23,DROME,NA,Q0GT23,1,18,10,15,5,4,17,3,25,19,26,1,15,10,9,10,23,13,14,5,5
tr|Q8IH55,DROME,NA,Q8IH55,1,20,10,14,14,9,18,7,17,25,21,2,15,9,7,6,16,18,19,8,6
sp|Q8T8R1,DROME,NA,Y3800,1,7,18,5,9,3,33,6,3,10,2,4,13,7,2,16,8,8,4,1,6
tr|Q8T8S2,DROME,NA,Q8T8S2,1,30,16,21,32,10,29,11,22,26,33,11,14,15,16,17,23,16,25,1,10
sp|Q9W1X4,DROME,NA,NU214,1,212,14,48,60,93,160,15,65,85,106,22,73,164,81,38,191,160,100,7,17
tr|Q8MSH5,DROME,NA,Q8MSH5,1,9,2,8,14,6,13,4,4,16,22,5,6,7,6,8,10,8,4,2,3
tr|Q8MSH8,DROME,NA,Q8MSH8,1,24,6,19,14,20,22,6,14,8,33,8,29,22,16,27,24,20,23,6,15
tr|Q9W1R0,DROME,NA,Q9W1R0,1,28,11,22,23,18,34,11,20,14,38,10,16,20,22,21,29,16,30,11,18
tr|Q0E8X6,DROME,NA,Q0E8X6,1,84,13,22,34,13,25,14,26,52,44,4,18,35,31,25,29,47,50,1,9
tr|Q7KVI9,DROME,NA,Q7KVI9,1,41,1,6,3,5,35,9,7,8,23,1,9,17,17,8,20,9,19,1,6
tr|Q9W1Q5,DROME,NA,Q9W1Q5,1,94,30,63,79,57,45,37,73,64,161,21,54,55,53,56,71,51,81,16,43
tr|Q7KK51,DROME,NA,Q7KK51,1,42,25,34,39,33,24,21,31,46,58,15,36,31,25,30,59,28,31,10,21
tr|Q0E8X7,DROME,NA,Q0E8X7,1,15,1,1,5,4,1,4,6,10,1,2,3,6,3,3,4,1,3,3,6
tr|Q0E8X8,DROME,NA,Q0E8X8,1,10,0,3,12,5,15,6,4,9,8,2,2,1,9,8,6,0,4,0,3
tr|Q9W1R3,DROME,NA,Q9W1R3,1,146,10,70,206,15,20,37,43,129,197,20,69,13,169,74,129,67,52,2,21
sp|Q9W1R5,DROME,NA,VIR,1,157,33,95,147,66,77,55,94,76,215,51,57,123,93,116,138,89,100,13,59
tr|Q9W1R8,DROME,NA,Q9W1R8,1,15,3,4,5,18,9,3,12,6,37,4,4,8,7,6,16,10,19,3,9
tr|A8WHD1,DROME,NA,A8WHD1,1,9,1,4,3,5,15,1,11,12,9,2,2,1,3,3,11,26,7,0,6
tr|Q8MLS5,DROME,NA,Q8MLS5,1,14,3,20,17,22,8,12,12,15,32,15,7,18,11,32,21,11,19,6,6
tr|Q9W1T1,DROME,NA,Q9W1T1,1,45,2,20,13,10,7,3,8,56,20,5,13,22,13,11,19,15,23,2,5
tr|Q9W1N8,DROME,NA,Q9W1N8,1,69,11,42,54,31,50,16,32,66,83,19,55,62,50,65,134,50,35,2,15
tr|Q8MKK1,DROME,NA,Q8MKK1,1,16,2,8,10,7,9,5,7,12,19,1,8,4,10,5,17,9,18,3,9
tr|Q9W1N3,DROME,NA,Q9W1N3,1,12,1,3,7,6,9,7,2,7,8,3,5,5,4,9,6,1,7,2,5
sp|O02002,DROME,NA,CASP1,1,25,7,20,15,17,25,10,16,21,28,8,20,14,8,15,22,21,16,3,12
tr|Q9W1M7,DROME,NA,Q9W1M7,1,58,12,56,57,41,52,31,43,62,109,30,34,50,39,52,72,40,65,11,35
tr|O61602,DROME,NA,O61602,1,44,5,27,37,16,20,16,18,31,36,23,48,16,27,25,46,20,14,5,9
tr|A0A0B4LGF9,DROME,NA,A0A0B4LGF9,1,78,4,44,57,19,93,49,20,36,66,28,49,63,70,31,94,42,42,3,16
tr|Q9W1L1,DROME,NA,Q9W1L1,1,10,3,6,15,7,12,5,7,12,21,4,10,12,12,15,16,9,8,4,4
sp|Q24371,DROME,NA,L2DTL,1,71,14,38,41,19,53,24,31,36,57,10,34,53,26,56,84,57,32,9,24
tr|A0A0B4LGG4,DROME,NA,A0A0B4LGG4,1,42,7,32,25,17,25,14,27,23,46,11,21,23,24,21,30,25,26,5,23
sp|Q9W1K0,DROME,NA,TM14,1,18,1,2,0,3,16,1,2,4,16,7,4,7,2,4,6,5,6,2,6
tr|C4IXX8,DROME,NA,C4IXX8,1,43,7,13,18,32,23,12,22,26,86,4,18,24,27,29,28,25,37,7,29
sp|Q7KVH9,DROME,NA,TFP8L,1,15,1,12,13,12,8,4,18,19,18,5,9,4,8,8,11,10,9,0,4
sp|P82147,DROME,NA,L2EFL,1,5,0,14,12,7,8,4,6,12,17,5,5,12,12,11,22,13,15,4,3
tr|Q6NR72,DROME,NA,Q6NR72,1,27,9,5,9,16,22,5,17,7,29,7,9,10,6,7,16,15,22,4,7
tr|Q9W1M9,DROME,NA,Q9W1M9,1,22,2,16,26,6,22,5,18,13,31,7,13,9,16,25,21,9,23,3,11
tr|Q95RQ8,DROME,NA,Q95RQ8,1,45,27,43,60,27,17,34,20,57,57,18,21,43,32,43,48,37,39,1,14
tr|Q9W1N4,DROME,NA,Q9W1N4,1,25,7,20,20,16,28,14,18,20,22,4,17,12,8,13,28,21,22,7,6
tr|Q9V3C2,DROME,NA,Q9V3C2,1,24,3,10,19,11,17,4,17,11,21,5,10,7,11,17,18,22,21,4,9
tr|Q9W1N9,DROME,NA,Q9W1N9,1,21,7,15,14,10,4,10,15,13,20,5,20,9,13,12,8,19,16,3,6
sp|Q9W1J3,DROME,NA,GAD1,1,46,13,52,46,20,42,14,30,54,42,18,20,31,37,41,53,38,34,8,16
tr|Q9W1I7,DROME,NA,Q9W1I7,1,32,4,27,37,15,18,5,8,22,30,4,5,16,19,12,20,18,16,7,8
sp|P27091,DROME,NA,60A,1,27,7,31,33,14,28,24,24,24,46,12,25,20,12,27,29,24,28,6,14
tr|Q9W1H9,DROME,NA,Q9W1H9,1,13,3,9,12,9,9,3,17,11,23,5,14,12,5,12,10,12,10,1,6
tr|O76137,DROME,NA,O76137,1,23,15,10,6,14,15,8,19,16,37,9,11,14,15,14,18,12,16,6,8
tr|Q9W1H6,DROME,NA,Q9W1H6,1,15,7,20,19,9,8,5,18,11,23,4,11,12,8,9,19,23,19,3,17
sp|Q9W1H4,DROME,NA,DNLI1,1,46,13,50,60,25,36,13,48,69,63,17,28,34,30,35,53,44,49,7,27
tr|A0A0B4LGG6,DROME,NA,A0A0B4LGG6,1,88,72,86,95,40,92,32,59,115,120,47,85,78,76,61,126,78,80,14,34
tr|Q6NP36,DROME,NA,Q6NP36,1,24,14,27,16,15,24,15,18,16,31,7,19,16,10,26,40,34,24,6,16
sp|Q9W1G0,DROME,NA,TALDO,1,29,4,17,26,11,17,2,22,34,38,6,12,7,7,10,23,24,27,3,12
sp|P20354,DROME,NA,GNAS,1,16,8,31,26,19,15,7,29,30,30,7,20,13,19,28,29,21,17,4,16
tr|Q9W1F7,DROME,NA,Q9W1F7,1,41,3,15,28,9,17,5,28,24,30,11,19,12,17,24,33,11,28,3,8
sp|Q9W1F4,DROME,NA,THOC5,1,41,14,28,43,18,20,19,35,49,79,11,33,20,37,31,55,25,24,8,26
tr|Q9W1E9,DROME,NA,Q9W1E9,1,22,8,28,24,30,27,15,26,25,30,14,25,12,16,19,26,21,27,3,18
tr|O18680,DROME,NA,O18680,1,49,13,21,32,23,42,28,28,28,51,12,26,28,14,23,43,30,33,3,12
tr|Q9W1E8,DROME,NA,Q9W1E8,1,12,4,13,12,12,9,5,18,14,19,6,9,5,12,5,12,4,14,0,6
tr|Q95TK2,DROME,NA,Q95TK2,1,24,2,27,45,17,21,11,33,26,45,16,19,11,15,27,39,27,24,7,13
sp|P40656,DROME,NA,SOX14,1,52,9,39,42,16,32,24,25,29,47,14,36,63,28,28,84,56,24,2,19
tr|Q9W1D3,DROME,NA,Q9W1D3,1,37,11,42,102,33,33,11,38,38,46,25,30,47,28,38,46,24,41,10,28
sp|Q9U915,DROME,NA,KAD2,1,19,3,21,14,8,16,5,13,22,27,5,7,14,7,14,15,10,15,0,5
sp|Q9W1C9,DROME,NA,PEB3,1,8,4,10,11,2,5,0,9,17,12,2,5,4,4,6,5,6,8,1,7
tr|Q9W1C8,DROME,NA,Q9W1C8,1,33,6,23,27,15,11,9,24,34,21,9,23,19,16,20,40,11,15,1,11
sp|Q7JRE4,DROME,NA,MAN1,1,37,12,33,35,24,25,16,39,53,69,11,39,37,29,37,60,27,39,6,22
sp|Q9W1C5,DROME,NA,INT1,1,122,41,116,122,101,55,57,138,115,259,64,103,83,110,97,167,109,117,18,59
sp|Q9GU68,DROME,NA,IF5A,1,8,6,15,12,5,10,4,8,14,16,7,5,5,4,5,12,12,9,0,2
tr|Q9W1B9,DROME,NA,Q9W1B9,1,14,4,9,10,2,14,3,14,17,13,3,4,12,4,8,11,8,13,1,1
tr|O96692,DROME,NA,O96692,1,11,7,10,13,10,10,2,12,11,14,5,10,5,9,8,12,11,16,1,5
tr|C1C3C6,DROME,NA,C1C3C6,1,16,5,12,11,10,16,6,16,13,16,10,10,12,10,13,19,7,18,6,9
sp|O16130,DROME,NA,RL39,1,4,0,0,0,1,1,2,2,9,5,1,3,1,3,9,2,3,2,2,1
tr|Q9U6R9,DROME,NA,Q9U6R9,1,44,4,20,30,6,10,6,15,28,28,8,8,8,14,11,23,9,14,3,13
sp|P45594,DROME,NA,CADF,1,9,5,12,13,6,6,2,6,18,9,4,1,2,9,7,12,8,10,1,8
tr|Q9W1C6,DROME,NA,Q9W1C6,1,8,4,11,16,10,4,5,23,12,34,6,14,9,9,8,19,14,13,1,7
tr|O18353,DROME,NA,O18353,1,32,7,27,22,28,60,15,26,21,32,16,42,52,31,31,62,34,20,6,13
tr|Q8IGB3,DROME,NA,Q8IGB3,1,7,4,4,4,3,2,0,10,8,18,3,8,3,11,9,10,5,10,1,4
tr|Q8MLQ0,DROME,NA,Q8MLQ0,1,7,2,4,7,2,2,2,8,3,7,2,3,0,4,7,5,5,3,1,2
tr|Q9W1D9,DROME,NA,Q9W1D9,1,26,10,26,32,20,23,14,19,37,35,11,23,25,15,19,41,28,19,12,20
sp|O01404,DROME,NA,PHM,1,20,8,18,21,12,29,13,16,18,31,11,21,23,15,11,25,30,21,4,18
tr|Q9W1F2,DROME,NA,Q9W1F2,1,20,4,11,14,6,12,7,12,21,24,5,11,12,10,17,20,10,17,7,13
tr|Q9W1F5,DROME,NA,Q9W1F5,1,29,1,8,13,19,26,7,20,26,52,17,14,19,16,18,20,32,32,12,12
tr|Q9W1F8,DROME,NA,Q9W1F8,1,10,4,9,5,6,8,3,7,11,14,2,6,4,4,4,13,3,12,1,7
tr|Q9W1G1,DROME,NA,Q9W1G1,1,31,8,43,44,44,22,18,44,55,63,17,45,34,29,46,60,33,33,3,28
sp|P22700,DROME,NA,ATC1,1,92,15,51,73,47,73,13,75,62,97,30,32,40,27,39,72,65,82,14,21
tr|Q9W1G7,DROME,NA,Q9W1G7,1,19,5,35,38,18,13,8,22,31,19,9,17,27,22,13,22,14,21,3,14
tr|Q9W1H1,DROME,NA,Q9W1H1,1,24,5,14,22,17,16,9,15,12,43,6,15,12,9,19,18,17,18,7,7
tr|Q9W1H3,DROME,NA,Q9W1H3,1,44,4,33,54,13,26,5,15,69,18,7,19,23,25,45,39,20,22,1,10
tr|Q9W1H5,DROME,NA,Q9W1H5,1,32,3,18,19,19,18,7,14,21,34,7,26,27,33,15,36,18,13,2,10
tr|O77477,DROME,NA,O77477,1,34,3,17,34,20,15,6,13,37,50,3,20,19,22,18,38,12,31,4,10
tr|Q9W1H8,DROME,NA,Q9W1H8,1,55,7,22,20,17,34,9,20,32,53,10,22,20,16,22,35,27,33,4,11
sp|O77475,DROME,NA,CPESY,1,21,11,17,11,20,24,13,33,13,45,11,17,14,8,19,45,22,25,6,17
sp|P82804,DROME,NA,PYM,1,13,2,10,18,2,10,0,9,29,14,3,1,18,24,15,16,8,11,1,3
tr|Q9W1I6,DROME,NA,Q9W1I6,1,15,1,10,17,4,27,2,3,11,4,4,8,7,1,41,21,8,8,0,2
sp|P56538,DROME,NA,IF6,1,20,3,14,17,7,17,4,14,7,26,5,16,7,9,10,16,18,29,1,5
tr|Q9W1I8,DROME,NA,Q9W1I8,1,21,2,23,21,7,15,7,8,17,29,6,17,14,23,14,28,15,10,0,7
sp|Q9W1I9,DROME,NA,FKBP6,1,38,6,33,39,18,19,6,19,38,42,11,22,18,19,28,36,17,25,3,18
sp|Q9V3H8,DROME,NA,NXT1,1,12,2,10,5,5,5,1,6,6,11,4,8,2,13,8,11,7,9,2,6
sp|Q05344,DROME,NA,SSRP1,1,40,4,63,79,35,52,16,34,92,37,16,25,28,14,28,69,32,34,6,19
tr|Q9XZ21,DROME,NA,Q9XZ21,1,73,13,92,82,24,51,32,48,144,44,29,72,95,44,104,160,42,49,3,30
tr|Q9W1A9,DROME,NA,Q9W1A9,1,155,45,104,146,45,97,74,107,197,140,50,167,158,157,80,241,126,123,13,66
tr|B5RJG8,DROME,NA,B5RJG8,1,31,16,20,34,17,17,7,12,24,30,4,15,24,22,12,23,12,16,5,9
sp|Q94521,DROME,NA,DNAT,1,19,7,19,23,12,16,6,14,22,27,11,9,18,10,10,14,8,19,0,11
tr|Q9V3E9,DROME,NA,Q9V3E9,1,48,7,30,44,12,11,5,32,57,31,10,29,43,23,22,43,33,36,3,15
tr|A0A0B4LGG8,DROME,NA,A0A0B4LGG8,1,111,21,83,78,44,89,58,56,61,120,22,67,101,118,60,134,65,99,7,29
sp|O44081,DROME,NA,DKC1,1,38,8,30,42,7,33,11,28,64,42,13,15,22,14,28,33,25,37,6,12
sp|Q9W197,DROME,NA,5NT3B,1,16,2,26,21,18,19,12,22,16,26,12,12,16,16,16,20,18,21,2,8
tr|Q9W196,DROME,NA,Q9W196,1,61,17,67,75,64,49,31,59,49,158,27,39,58,49,84,77,57,62,6,33
tr|Q8MLP3,DROME,NA,Q8MLP3,1,42,18,41,40,24,31,27,41,33,61,15,39,54,24,33,53,32,42,22,36
tr|Q8SXR7,DROME,NA,Q8SXR7,1,53,14,41,36,28,57,11,33,34,87,12,25,25,28,48,37,31,53,5,29
sp|P08841,DROME,NA,TBB3,1,27,10,25,36,20,35,8,19,16,35,18,26,20,22,22,32,26,34,4,19
tr|B7YZQ0,DROME,NA,B7YZQ0,1,24,3,15,10,3,35,24,8,16,26,12,13,31,41,15,34,19,12,0,14
tr|Q9W199,DROME,NA,Q9W199,1,6,3,11,12,7,11,4,8,16,13,6,6,8,5,11,3,8,10,0,7
sp|Q9W1A2,DROME,NA,NAA35,1,77,12,43,50,45,31,21,38,47,71,32,31,41,36,44,52,33,44,6,30
sp|Q9W1A4,DROME,NA,TAMO,1,80,17,41,43,22,46,28,20,35,61,21,34,63,41,48,72,48,39,6,32
tr|C6SUU0,DROME,NA,C6SUU0,1,40,13,49,57,22,31,30,38,39,64,22,42,60,58,38,50,36,56,6,20
sp|Q9W1B0,DROME,NA,GEK,1,75,35,105,125,66,79,36,107,107,172,40,85,54,81,90,147,86,84,16,47
sp|P26270,DROME,NA,PSMD7,1,15,2,30,23,8,23,10,18,36,29,9,21,11,13,13,21,12,32,3,9
tr|B5RJP2,DROME,NA,B5RJP2,1,36,11,32,16,13,31,10,20,42,28,14,10,17,14,21,28,18,36,2,9
tr|Q0E8W8,DROME,NA,Q0E8W8,1,9,3,10,16,5,14,5,15,8,40,9,18,15,15,17,17,7,10,2,5
tr|Q9W168,DROME,NA,Q9W168,1,5,1,8,2,7,5,3,8,5,12,6,5,4,3,17,17,9,12,0,1
tr|Q9W149,DROME,NA,Q9W149,1,70,26,37,55,31,46,27,18,65,70,10,58,71,41,51,75,46,46,1,23
sp|Q9W148,DROME,NA,URI,1,40,3,57,96,23,24,17,30,63,61,17,40,40,35,44,60,31,36,4,10
tr|Q960Q8,DROME,NA,Q960Q8,1,42,8,38,41,31,36,18,39,47,46,15,35,31,24,29,41,45,45,6,20
tr|Q8IRK0,DROME,NA,Q8IRK0,1,45,13,37,26,11,26,13,27,29,34,13,18,23,17,22,33,31,25,1,18
tr|Q9W140,DROME,NA,Q9W140,1,49,2,25,51,6,25,8,13,39,38,10,22,19,32,32,38,22,13,3,6
sp|Q9W138,DROME,NA,SAMTR,1,25,9,11,32,8,12,11,16,15,36,7,5,14,17,23,20,10,16,5,10
sp|Q9W133,DROME,NA,ADCK,1,29,6,24,35,16,28,14,28,40,64,12,23,16,20,33,33,20,42,10,25
sp|Q9W130,DROME,NA,CP9C1,1,25,7,30,38,39,27,13,26,33,60,20,19,23,22,30,32,21,35,6,16
tr|C0PDD6,DROME,NA,C0PDD6,1,24,11,12,9,16,19,13,12,9,25,6,16,12,17,29,27,8,19,6,8
tr|Q9W127,DROME,NA,Q9W127,1,13,6,17,10,8,8,4,11,17,25,5,11,10,7,11,11,10,21,0,3
tr|Q9W125,DROME,NA,Q9W125,1,16,8,10,15,10,8,4,3,15,13,3,7,10,7,9,12,10,7,2,6
sp|Q9W123,DROME,NA,POF,1,41,10,43,35,15,27,6,20,37,43,13,15,37,17,36,34,30,23,1,12
tr|B5RJM2,DROME,NA,B5RJM2,1,44,5,41,69,18,40,16,22,97,43,10,37,21,36,45,41,26,36,3,10
tr|Q8MLN7,DROME,NA,Q8MLN7,1,7,1,4,8,5,9,2,5,5,9,1,5,2,9,2,5,4,7,0,3
tr|E3CTR1,DROME,NA,E3CTR1,1,20,9,25,18,13,18,9,13,12,71,4,24,20,15,26,35,22,18,8,7
sp|Q9W141,DROME,NA,ATPK,1,12,0,3,2,8,9,5,3,9,5,2,5,8,3,7,2,4,7,4,9
tr|Q9W147,DROME,NA,Q9W147,1,66,9,83,84,27,56,21,41,63,61,16,49,47,24,41,69,44,56,7,16
sp|O77460,DROME,NA,IPYR,1,27,4,20,23,11,19,9,30,29,18,6,22,20,8,12,21,19,21,7,12
sp|Q2PE14,DROME,NA,ZCHC8,1,30,8,43,62,25,22,10,19,38,40,8,31,42,24,27,45,30,36,1,12
tr|Q9W158,DROME,NA,Q9W158,1,33,2,9,19,14,32,22,10,17,22,5,22,6,15,18,24,9,18,0,10
sp|P91927,DROME,NA,LETM1,1,84,6,68,98,26,34,18,56,97,111,14,29,34,42,63,89,71,57,3,13
sp|Q27575,DROME,NA,PSA73,1,21,2,15,19,6,13,8,14,7,19,9,7,9,14,26,15,17,21,1,9
sp|Q24536,DROME,NA,SSL,1,6,7,13,15,13,13,6,14,14,16,8,8,22,6,10,18,3,14,5,8
tr|Q9W171,DROME,NA,Q9W171,1,42,8,29,30,22,36,9,41,32,45,9,19,25,19,20,32,45,46,9,19
tr|B7YZQ1,DROME,NA,B7YZQ1,1,111,6,99,150,37,56,55,70,122,146,42,65,109,101,106,148,90,94,7,21
tr|Q9W117,DROME,NA,Q9W117,1,119,21,65,81,40,72,38,41,67,96,20,53,59,60,70,152,103,75,13,27
tr|Q8MQZ4,DROME,NA,Q8MQZ4,1,19,8,9,8,7,13,3,5,6,9,0,2,14,12,10,11,12,15,4,14
tr|Q9W106,DROME,NA,Q9W106,1,39,15,23,22,27,31,15,34,16,49,10,31,27,28,32,37,21,40,3,9
sp|Q8MMC4,DROME,NA,CDV3,1,27,0,15,32,9,20,3,4,25,9,3,12,19,11,16,24,12,23,2,5
tr|Q9W0X3,DROME,NA,Q9W0X3,1,15,2,14,18,14,12,3,20,13,24,11,11,14,19,18,20,10,15,4,6
tr|Q961K6,DROME,NA,Q961K6,1,26,6,33,34,31,40,16,37,29,56,17,33,33,23,27,46,41,42,6,21
sp|P10379,DROME,NA,UZIP,1,31,3,24,37,14,35,20,22,30,47,6,22,23,10,19,36,44,37,8,20
tr|Q7KVF1,DROME,NA,Q7KVF1,1,30,10,35,24,26,28,12,35,28,50,12,26,35,16,24,31,26,46,9,17
tr|Q9W0X1,DROME,NA,Q9W0X1,1,25,9,22,28,31,24,9,31,19,48,12,28,31,17,31,35,27,48,9,23
