protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
sp|O34722,BACSU,FOK+20,YFMG,1,22,6,30,42,33,26,13,40,38,33,10,34,30,12,17,24,20,27,10,20
sp|O34510,BACSU,FOK+20,YFMF,1,20,6,18,17,5,19,8,16,20,38,8,4,13,13,11,13,16,13,2,6
sp|O34832,BACSU,FOK+20,YFME,1,45,3,7,9,12,30,3,41,14,55,8,6,19,8,13,18,8,23,4,7
sp|O34933,BACSU,FOK+20,YFMD,1,37,0,8,6,18,35,4,38,8,43,11,8,13,7,11,33,10,29,4,10
sp|O34348,BACSU,FOK+20,YFMC,1,20,2,24,22,7,16,6,24,36,28,4,18,8,6,11,31,19,22,3,8
sp|O34626,BACSU,FOK+20,YFMB,1,12,1,8,8,11,5,7,10,6,9,4,4,3,5,4,9,4,6,1,5
sp|P80241,BACSU,FOK+20,G17M,1,10,0,11,14,5,7,3,4,14,8,3,8,1,3,4,1,6,10,1,2
sp|P39116,BACSU,FOK+20,PLY,1,31,1,30,7,9,42,11,25,28,22,5,36,15,16,11,47,31,21,7,25
sp|O34726,BACSU,FOK+20,YFLS,1,57,0,10,12,34,40,6,52,25,59,10,10,21,6,5,40,29,34,17,11
sp|O34427,BACSU,FOK+20,CITS,1,41,1,21,47,19,44,15,47,38,54,14,18,16,27,26,33,24,45,1,11
sp|O34534,BACSU,FOK+20,CITT,1,27,0,12,22,5,12,6,22,17,27,6,3,8,8,15,8,13,7,0,8
sp|O34439,BACSU,FOK+20,YFLP,1,20,0,18,20,13,23,4,26,24,26,9,13,17,19,12,30,13,16,8,8
sp|P55069,BACSU,FOK+20,CITM,1,48,3,13,12,17,39,5,46,14,57,28,8,22,8,9,23,25,43,5,8
sp|O34409,BACSU,FOK+20,YFLN,1,22,0,15,19,11,22,13,19,10,24,7,4,21,9,9,19,13,18,3,6
sp|O34453,BACSU,FOK+20,NOSO,1,28,4,23,39,12,22,12,28,26,27,5,15,16,9,20,17,16,18,11,15
sp|O35031,BACSU,FOK+20,ACYP,1,5,0,5,7,5,8,2,5,5,5,2,3,2,4,8,8,2,11,1,3
sp|O34542,BACSU,FOK+20,YFLK,1,17,3,8,21,10,17,3,7,17,22,5,10,10,9,13,13,7,19,2,8
sp|O34345,BACSU,FOK+20,YFLJ,1,2,0,0,3,1,4,3,1,8,5,1,1,0,3,1,4,2,1,1,4
sp|O34905,BACSU,FOK+20,YFLI,1,1,0,0,1,6,7,1,11,4,2,5,1,0,0,0,0,4,5,1,2
sp|O34306,BACSU,FOK+20,YFLH,1,6,0,9,14,2,7,3,5,14,14,4,5,1,7,2,2,1,5,1,2
sp|O34484,BACSU,FOK+20,MAP12,1,21,3,14,21,10,23,8,21,20,18,5,9,9,9,8,12,16,16,1,5
sp|O34521,BACSU,FOK+20,PTWCB,1,47,4,18,16,33,49,5,42,22,56,13,17,18,8,12,18,24,33,4,13
sp|O34952,BACSU,FOK+20,LTAS2,1,34,0,52,35,51,36,13,45,57,57,16,41,21,20,13,48,34,37,2,37
sp|O34489,BACSU,FOK+20,YFLD,1,2,2,1,3,2,1,0,4,8,1,2,3,0,0,4,2,3,3,1,3
sp|O34887,BACSU,FOK+20,YFLB,1,8,1,12,10,4,8,3,7,19,14,6,4,6,3,8,9,1,3,0,4
sp|O34708,BACSU,FOK+20,YFLA,1,52,1,6,16,34,50,6,40,24,47,12,11,17,10,11,31,27,48,10,18
sp|O34573,BACSU,FOK+20,YFKT,1,26,2,10,7,30,20,7,46,16,56,12,12,18,9,11,21,16,21,4,14
sp|O35036,BACSU,FOK+20,YFKS,1,6,1,0,1,5,2,1,8,3,9,2,4,3,1,3,4,2,3,3,5
sp|O35028,BACSU,FOK+20,YFKR,1,28,3,22,20,10,25,6,36,30,33,12,16,13,20,22,24,29,23,3,9
sp|O34486,BACSU,FOK+20,YFKQ,1,36,3,24,35,30,32,7,54,27,53,15,17,24,17,29,32,31,29,4,14
sp|P39794,BACSU,FOK+20,PTTBC,1,48,1,10,18,27,53,5,44,21,54,15,16,17,19,9,30,24,40,6,13
sp|P39795,BACSU,FOK+20,TREC,1,31,3,45,41,25,35,19,29,33,39,18,30,24,19,24,31,35,31,16,33
sp|P39796,BACSU,FOK+20,TRER,1,10,2,14,24,11,14,8,17,20,22,4,6,6,11,17,12,12,16,2,10
sp|O34475,BACSU,FOK+20,YFKO,1,15,1,16,18,12,10,6,11,17,20,5,7,9,10,12,13,11,15,4,9
sp|O34313,BACSU,FOK+20,NTPES,1,110,0,108,92,52,134,35,90,115,101,29,100,67,55,33,79,100,101,10,51
sp|P80876,BACSU,FOK+20,GS18,1,17,2,17,12,9,11,2,8,16,12,3,4,7,6,6,8,12,16,0,4
sp|O34597,BACSU,FOK+20,YFKL,1,49,1,6,7,27,30,4,35,18,53,10,9,17,10,4,35,31,29,4,17
sp|O35019,BACSU,FOK+20,YFKK,1,4,0,3,9,2,1,1,5,6,7,6,3,2,4,2,8,4,3,0,1
sp|O35016,BACSU,FOK+20,YFKJ,1,12,4,13,12,6,14,3,14,9,15,5,5,5,7,7,10,4,6,1,4
sp|O34418,BACSU,FOK+20,YFKI,1,8,2,2,8,3,4,3,2,16,15,4,5,3,5,4,5,8,7,1,1
sp|O34437,BACSU,FOK+20,YFKH,1,24,0,6,10,21,18,5,26,7,42,7,11,9,3,10,27,13,20,5,11
sp|O34929,BACSU,FOK+20,YFKF,1,26,4,5,8,40,40,6,31,8,56,12,10,22,8,10,41,18,25,9,12
sp|O34840,BACSU,FOK+20,CHAA,1,43,2,4,18,24,27,7,39,8,42,12,15,10,5,6,26,14,37,4,8
sp|O34579,BACSU,FOK+20,YFKD,1,21,0,6,15,10,18,7,13,30,22,9,16,13,13,7,15,14,21,3,11
sp|O35043,BACSU,FOK+20,YFKC,1,12,1,14,24,19,18,3,28,15,28,6,14,3,12,18,13,15,27,2,8
sp|O34400,BACSU,FOK+20,YFKA,1,18,8,26,27,12,14,11,21,18,38,14,19,22,13,28,19,27,20,5,13
sp|O35041,BACSU,FOK+20,YFJT,1,3,0,11,5,2,1,0,4,5,6,4,5,1,2,3,2,1,3,1,2
sp|O34928,BACSU,FOK+20,PDAA,1,17,3,19,14,12,17,10,14,25,22,6,13,11,12,8,11,16,16,4,13
sp|O34969,BACSU,FOK+20,YFJR,1,44,1,13,22,13,21,3,18,21,33,9,9,9,12,6,20,13,13,1,5
sp|O31543,BACSU,FOK+20,YFJQ,1,13,1,22,24,20,13,15,28,15,35,14,11,13,7,17,11,20,18,5,17
sp|O31544,BACSU,FOK+20,YFJP,1,18,4,19,22,12,14,10,17,17,31,12,8,14,13,15,16,11,18,6,10
sp|O31545,BACSU,FOK+20,YFJO,1,28,7,22,31,16,33,9,29,50,27,7,16,22,27,23,21,29,53,4,12
sp|C0H3X6,BACSU,FOK+20,YFZA,1,2,0,4,3,12,5,0,9,4,7,2,6,3,4,3,3,7,6,3,5
sp|O31546,BACSU,FOK+20,DUS2,1,20,4,24,29,17,24,9,18,20,32,8,11,19,6,23,14,16,19,5,7
sp|O31547,BACSU,FOK+20,YFJM,1,10,3,9,12,7,12,7,9,11,13,4,3,7,5,8,8,4,9,3,6
sp|P40773,BACSU,FOK+20,YFJL,1,23,4,12,16,9,16,4,13,27,16,6,9,6,7,3,15,16,13,2,12
sp|O31404,BACSU,FOK+20,ACOA,1,34,8,20,29,13,39,11,13,23,27,10,13,7,8,9,17,15,21,2,14
sp|O34591,BACSU,FOK+20,ACOB,1,40,2,26,22,15,27,3,22,16,33,9,12,20,10,14,16,21,24,1,9
sp|O31550,BACSU,FOK+20,ACOC,1,47,2,13,37,7,28,8,29,35,32,12,11,24,20,13,22,22,29,1,6
sp|O31551,BACSU,FOK+20,ACOR,1,65,10,25,50,22,43,19,38,41,57,13,20,29,20,37,41,24,28,8,15
sp|O31552,BACSU,FOK+20,SSPH,1,2,0,3,9,0,2,2,5,4,3,2,4,4,4,2,2,3,5,0,3
sp|O31553,BACSU,FOK+20,YFJF,1,12,2,3,2,7,15,0,12,2,17,2,0,5,1,4,2,3,9,5,6
sp|O31554,BACSU,FOK+20,YFJE,1,8,0,2,13,14,10,3,15,10,16,4,7,6,4,8,8,9,6,2,7
sp|O31555,BACSU,FOK+20,YFJD,1,9,2,5,11,20,10,3,21,15,17,5,8,8,7,7,7,13,7,4,6
sp|O31556,BACSU,FOK+20,YFJC,1,19,4,17,26,17,12,11,12,18,27,6,10,6,11,8,15,14,12,1,9
sp|O31557,BACSU,FOK+20,YFJB,1,43,2,24,16,17,42,8,19,46,36,6,17,9,11,11,26,28,30,1,15
sp|O31558,BACSU,FOK+20,YFJA,1,15,0,6,18,3,3,1,3,10,10,3,1,0,5,9,8,2,3,1,3
sp|P54716,BACSU,FOK+20,GLVA,1,39,5,30,36,16,27,6,33,26,33,17,20,24,18,22,24,21,29,7,16
sp|P54717,BACSU,FOK+20,GLVR,1,18,4,18,18,16,9,7,20,16,31,7,15,8,9,13,16,10,9,1,9
sp|P54715,BACSU,FOK+20,PTOCB,1,48,3,13,24,41,49,8,50,28,49,16,15,21,19,14,25,34,42,8,20
sp|P54718,BACSU,FOK+20,YFIB,1,41,3,22,33,26,39,7,55,29,80,19,14,15,29,31,46,35,29,5,15
sp|P54719,BACSU,FOK+20,YFIC,1,44,0,26,34,31,42,9,57,40,66,15,25,17,30,29,41,41,37,6,14
sp|P54720,BACSU,FOK+20,CATD,1,11,0,2,4,15,16,2,14,7,20,4,4,3,2,3,7,8,10,0,2
sp|P54721,BACSU,FOK+20,CADE,1,24,1,18,21,8,24,14,21,11,29,4,11,11,5,15,16,17,20,2,13
sp|P54722,BACSU,FOK+20,YFIF,1,19,1,8,25,18,13,17,19,25,38,6,10,13,18,9,27,15,16,3,14
sp|P54723,BACSU,FOK+20,YFIG,1,45,3,6,22,29,46,8,50,15,61,17,13,15,19,26,25,35,31,7,9
sp|P54724,BACSU,FOK+20,YFIH,1,22,4,17,23,7,25,7,13,21,38,13,14,17,8,10,20,15,22,9,8
sp|P94437,BACSU,FOK+20,YFII,1,36,8,22,31,12,38,9,29,20,28,15,17,12,15,20,20,15,25,8,13
sp|P94438,BACSU,FOK+20,LNRJ,1,40,9,17,25,27,24,10,23,21,48,12,12,9,17,18,23,28,26,5,6
sp|P94439,BACSU,FOK+20,LNRK,1,17,0,11,24,3,13,2,19,16,27,8,9,6,6,9,13,13,18,1,5
sp|P94440,BACSU,FOK+20,LNRL,1,22,2,11,25,7,29,12,29,23,34,10,12,8,9,11,16,24,19,1,7
sp|P94441,BACSU,FOK+20,LNRM,1,37,4,22,13,19,32,3,34,38,43,17,6,9,14,8,32,21,29,7,8
sp|P94442,BACSU,FOK+20,LNRN,1,47,3,12,19,21,27,6,35,25,42,14,11,11,16,12,25,21,24,7,7
sp|P94443,BACSU,FOK+20,PADR,1,9,1,11,15,9,9,4,10,19,24,6,1,5,10,7,16,10,4,3,9
sp|Q79F14,BACSU,FOK+20,ESTB,1,15,1,6,3,4,25,4,18,13,25,3,21,6,9,3,18,8,15,1,12
sp|O31559,BACSU,FOK+20,YFIQ,1,33,6,7,11,36,21,8,29,20,41,19,6,16,7,8,26,11,30,5,22
sp|O31560,BACSU,FOK+20,YFIR,1,15,0,13,23,12,11,2,8,17,22,4,4,4,10,13,13,11,13,2,8
sp|O31561,BACSU,FOK+20,YFIS,1,45,6,8,10,28,39,5,35,15,67,13,6,15,16,13,36,23,26,4,7
sp|O31562,BACSU,FOK+20,YFIT,1,10,0,10,14,3,8,10,9,12,19,4,3,8,8,10,15,13,9,6,7
sp|O31563,BACSU,FOK+20,YFIU,1,58,5,13,21,25,54,6,48,21,74,11,12,20,13,14,46,22,32,10,13
sp|O31564,BACSU,FOK+20,YFIV,1,7,0,6,18,2,9,4,5,15,25,8,8,2,3,8,16,7,11,2,4
sp|C0H3X7,BACSU,FOK+20,MPRF,1,72,1,27,43,69,60,16,64,52,115,27,32,28,14,40,53,33,68,10,32
sp|O31567,BACSU,FOK+20,YFIY,1,26,1,25,19,13,17,3,16,37,27,7,21,10,8,7,26,19,26,7,10
sp|O31568,BACSU,FOK+20,YFIZ,1,47,6,5,6,21,32,3,27,11,41,12,7,12,11,10,20,15,34,5,8
sp|O31569,BACSU,FOK+20,YFHA,1,50,4,6,4,19,33,2,31,10,48,11,8,12,7,14,25,17,29,4,9
sp|O31570,BACSU,FOK+20,YFHB,1,21,2,16,27,12,27,11,19,23,19,9,6,15,9,7,21,20,18,1,10
sp|O31571,BACSU,FOK+20,YFHC,1,14,0,11,16,11,8,4,13,15,14,5,8,10,11,14,11,11,11,3,4
sp|O31572,BACSU,FOK+20,YFHD,1,8,0,7,6,0,2,2,1,9,3,1,4,2,3,7,2,2,2,0,2
sp|O31573,BACSU,FOK+20,YFHE,1,4,0,0,5,1,2,1,0,10,2,2,1,0,3,2,1,0,1,0,1
sp|O31574,BACSU,FOK+20,YFHF,1,25,0,8,20,12,26,11,21,20,28,10,8,12,16,16,17,23,16,7,7
sp|O31575,BACSU,FOK+20,RECX,1,17,0,24,27,17,9,5,13,35,26,4,7,4,12,14,15,11,13,0,11
sp|O31576,BACSU,FOK+20,YFHH,1,8,0,2,16,2,4,2,6,6,10,3,5,5,5,5,7,7,4,1,6
sp|O31577,BACSU,FOK+20,YFHI,1,52,4,2,8,28,41,5,36,14,45,16,13,18,4,7,31,22,35,4,12
sp|Q7WY75,BACSU,FOK+20,SSPK,1,4,0,3,5,2,4,1,1,6,0,2,4,3,3,6,3,0,1,0,2
sp|O31578,BACSU,FOK+20,YFHJ,1,5,0,3,8,2,5,3,5,6,11,4,7,0,6,2,5,5,3,3,6
sp|O31579,BACSU,FOK+20,YFHK,1,19,0,8,6,8,15,6,8,18,12,5,5,6,7,3,12,16,10,3,5
sp|O31580,BACSU,FOK+20,YFHL,1,6,1,2,2,3,13,1,12,4,18,7,4,2,3,8,11,5,4,1,3
sp|O31581,BACSU,FOK+20,YFHM,1,22,2,19,18,8,18,10,22,17,28,5,11,19,9,15,13,13,14,9,14
sp|Q45539,BACSU,FOK+20,CSBB,1,14,3,15,19,22,25,7,33,26,34,6,17,7,10,15,24,11,20,2,19
sp|O31582,BACSU,FOK+20,YFHO,1,74,1,28,43,60,49,14,68,61,103,15,40,30,24,35,65,37,43,14,57
sp|O31583,BACSU,FOK+20,YFHP,1,28,0,17,9,20,19,16,35,14,31,9,7,14,7,15,18,18,28,8,14
sp|O31584,BACSU,FOK+20,MUTY,1,25,4,19,34,17,21,5,23,35,30,7,9,20,21,15,20,15,32,8,9
sp|O31585,BACSU,FOK+20,YFHS,1,4,0,4,8,2,5,3,2,5,4,5,4,1,4,5,6,2,3,1,6
sp|P71079,BACSU,FOK+20,FABL,1,28,2,11,20,6,19,3,17,17,23,8,14,5,8,12,14,12,24,2,5
sp|P07784,BACSU,FOK+20,SSPE,1,10,0,1,5,5,6,0,0,4,0,1,10,0,23,3,8,5,3,0,0
sp|P71080,BACSU,FOK+20,YGAB,1,5,2,6,14,5,3,2,8,10,10,7,1,2,9,10,8,4,6,0,2
sp|Q796Z1,BACSU,FOK+20,YGAC,1,7,3,15,13,6,9,8,16,8,10,7,8,7,4,11,6,11,7,5,15
sp|P71083,BACSU,FOK+20,YGAE,1,23,1,12,32,16,12,9,45,25,44,11,10,10,12,14,17,26,17,3,14
sp|P71084,BACSU,FOK+20,GSAB,1,47,2,17,34,15,44,15,31,30,33,10,15,18,9,9,20,29,31,3,17
sp|Q796Y8,BACSU,FOK+20,BCP,1,8,2,14,16,8,10,6,8,22,15,4,2,5,3,4,7,7,9,2,5
sp|P71086,BACSU,FOK+20,PERR,1,12,4,7,14,6,8,10,6,9,12,3,6,4,3,6,8,8,12,0,7
sp|Q7WY74,BACSU,FOK+20,YGZB,1,3,4,4,6,8,9,1,10,13,14,7,2,2,0,3,11,5,10,1,4
sp|Q04385,BACSU,FOK+20,YGXA,1,17,1,18,26,16,13,15,21,17,34,5,12,6,13,17,14,12,22,4,11
sp|P71088,BACSU,FOK+20,SP0M,1,15,1,20,33,17,17,6,18,10,24,3,4,9,13,15,9,13,20,2,9
sp|O31586,BACSU,FOK+20,YGZA,1,3,0,5,11,2,3,1,4,2,9,2,5,0,2,6,4,2,6,0,0
sp|C0H3X8,BACSU,FOK+20,YGZC,1,4,1,6,5,1,2,3,6,8,15,1,2,3,6,5,6,8,2,2,4
sp|P71089,BACSU,FOK+20,YGAJ,1,17,5,13,11,12,21,7,13,10,23,7,8,11,11,9,20,6,13,4,9
sp|P45740,BACSU,FOK+20,THIC,1,51,8,33,51,17,43,18,48,36,33,19,23,31,21,28,33,34,33,9,21
sp|Q796Y5,BACSU,FOK+20,YGAK,1,29,3,20,31,20,37,4,28,24,40,7,26,23,18,28,27,33,25,13,15
tr|G4EYL9,BACIU,FOK+20,G4EYL9,1,1,1,1,8,1,5,1,6,15,7,4,3,1,2,6,1,4,2,0,3
sp|P26901,BACSU,FOK+20,CATA,1,35,0,34,32,24,37,18,20,30,29,10,27,28,16,27,23,28,35,7,23
sp|P97027,BACSU,FOK+20,SSUB,1,18,1,13,23,9,18,5,22,20,31,4,7,12,10,14,13,13,15,2,5
sp|P40400,BACSU,FOK+20,SSUA,1,28,1,27,24,17,28,5,24,35,30,2,13,9,18,4,22,9,27,5,4
sp|P40401,BACSU,FOK+20,SSUC,1,24,0,5,11,16,28,3,24,16,43,8,6,11,7,13,15,11,23,6,6
sp|P40402,BACSU,FOK+20,SSUD,1,39,1,21,32,14,33,10,19,17,38,4,8,18,17,25,20,20,20,6,14
sp|P97028,BACSU,FOK+20,YGAN,1,14,1,12,19,6,11,9,14,14,8,6,5,4,8,5,15,13,8,0,6
sp|O31587,BACSU,FOK+20,RS14B,1,9,1,2,6,2,6,2,3,13,7,4,1,4,4,11,5,1,4,1,3
sp|P97029,BACSU,FOK+20,YGAO,1,18,2,3,8,16,6,2,14,10,18,6,3,7,6,5,13,4,8,1,7
sp|C0H3X9,BACSU,FOK+20,YGZD,1,5,1,2,8,3,4,0,2,8,7,3,2,1,2,3,3,3,6,1,2
sp|O31588,BACSU,FOK+20,YHZB,1,10,0,11,18,15,12,7,16,14,20,8,10,9,7,4,20,9,10,2,5
sp|P97030,BACSU,FOK+20,QUEG,1,31,10,24,35,14,26,7,25,36,41,9,9,23,8,20,21,21,13,3,10
sp|O31589,BACSU,FOK+20,YHBB,1,25,5,19,26,12,20,11,17,23,18,11,12,7,10,18,22,13,18,6,18
sp|O31590,BACSU,FOK+20,TRML,1,10,2,11,9,11,7,5,7,8,19,4,10,6,6,9,6,12,9,1,8
sp|P97032,BACSU,FOK+20,YHBD,1,13,3,8,27,11,12,3,12,20,32,11,6,6,8,10,21,12,16,3,4
sp|P39132,BACSU,FOK+20,YHBE,1,16,7,13,18,6,30,2,18,18,14,5,8,4,8,6,22,19,20,0,3
sp|P39133,BACSU,FOK+20,YHBF,1,11,8,9,21,6,36,6,18,20,19,4,7,2,4,9,15,16,17,0,7
sp|P39134,BACSU,FOK+20,PRKA,1,36,3,43,70,23,32,14,46,54,57,20,28,19,11,43,48,22,32,2,28
sp|P45742,BACSU,FOK+20,YHBH,1,18,3,29,32,21,25,10,21,38,23,13,24,10,16,18,31,15,22,4,19
sp|O31592,BACSU,FOK+20,YHBI,1,10,1,8,12,4,7,1,9,14,23,7,2,4,10,8,12,10,5,0,7
sp|O31593,BACSU,FOK+20,YHBJ,1,17,0,20,12,2,19,0,21,20,8,7,14,6,6,2,12,23,23,1,8
sp|P54585,BACSU,FOK+20,YHCA,1,40,3,16,10,31,40,9,53,20,70,29,20,24,16,15,35,42,37,5,17
sp|P54586,BACSU,FOK+20,YHCB,1,15,3,10,13,4,22,6,12,6,14,7,6,5,5,6,7,12,14,3,6
sp|P54587,BACSU,FOK+20,YHCC,1,17,0,9,15,2,2,4,10,12,4,4,5,7,4,7,7,5,7,0,3
sp|P54588,BACSU,FOK+20,YHCD,1,2,0,1,1,6,2,3,2,3,6,3,2,4,0,2,4,3,4,0,3
sp|P54589,BACSU,FOK+20,YHCE,1,13,2,6,7,22,12,9,19,12,43,10,8,7,5,8,18,9,24,11,8
sp|P54590,BACSU,FOK+20,YHCF,1,4,0,5,15,5,9,0,9,11,12,5,3,4,8,8,4,9,7,0,3
sp|P54591,BACSU,FOK+20,YHCG,1,9,1,13,21,10,13,5,16,17,23,10,8,7,11,11,15,12,22,1,7
sp|P54592,BACSU,FOK+20,YHCH,1,14,3,17,28,8,21,6,26,28,35,11,11,7,13,15,11,19,25,0,7
sp|P54593,BACSU,FOK+20,YHCI,1,28,0,10,12,24,23,6,32,14,43,14,15,4,6,6,19,25,15,6,11
sp|P32081,BACSU,FOK+20,CSPB,1,5,0,2,10,7,9,1,3,5,2,1,3,1,4,1,3,2,7,1,0
tr|A0A410ZEL0,BACIU,FOK+20,A0A410ZEL0,1,2,0,1,1,6,1,1,7,10,12,1,6,2,3,2,6,3,0,0,4
sp|P54594,BACSU,FOK+20,YHCJ,1,28,2,18,21,13,16,4,19,22,28,6,10,10,11,10,19,12,15,3,9
sp|P54595,BACSU,FOK+20,YHCK,1,30,4,15,16,22,19,14,36,20,46,8,14,9,13,15,21,23,16,2,16
sp|P54596,BACSU,FOK+20,TCYP,1,49,1,12,13,29,41,5,43,21,61,16,11,18,19,9,31,31,45,1,7
sp|P54597,BACSU,FOK+20,YHCM,1,10,0,6,7,5,11,7,8,3,6,9,12,6,22,12,14,9,3,0,1
sp|P54598,BACSU,FOK+20,YHCN,1,15,1,20,8,5,12,1,7,14,10,4,31,5,7,12,3,6,24,0,4
sp|P54599,BACSU,FOK+20,YHCO,1,20,2,20,30,17,16,8,21,30,38,9,5,11,13,10,26,13,14,3,16
sp|P54601,BACSU,FOK+20,YHCQ,1,12,3,11,11,9,13,7,10,11,15,18,10,11,31,6,13,11,8,0,7
sp|P54602,BACSU,FOK+20,YHCR,1,96,3,78,94,36,104,19,82,85,85,29,64,68,51,34,71,84,85,6,43
sp|P54603,BACSU,FOK+20,SRTD,1,13,1,12,16,6,17,3,17,22,17,1,6,8,7,6,9,17,10,0,10
sp|P54604,BACSU,FOK+20,YHCT,1,23,2,14,18,7,21,16,21,22,31,6,15,11,16,17,17,19,18,2,6
sp|P54605,BACSU,FOK+20,YHCU,1,9,1,7,7,13,4,4,12,12,12,5,6,4,8,5,9,4,5,0,4
sp|P54606,BACSU,FOK+20,YHCV,1,12,0,7,6,0,9,4,8,3,12,8,10,5,13,5,13,11,14,0,0
sp|P54607,BACSU,FOK+20,YHCW,1,19,2,13,25,10,15,6,11,15,28,6,8,7,6,8,12,7,14,2,6
sp|P54608,BACSU,FOK+20,YHCX,1,26,8,36,42,25,27,12,50,28,31,14,23,19,25,36,22,25,28,5,31
sp|P33189,BACSU,FOK+20,YHXA,1,46,7,25,33,15,41,11,31,28,40,13,16,19,23,20,18,20,20,5,19
sp|P30300,BACSU,FOK+20,GLPP,1,13,1,9,14,11,13,6,22,20,14,7,7,7,10,4,11,8,10,1,4
sp|P18156,BACSU,FOK+20,GLPF,1,29,1,4,4,16,36,7,28,11,27,4,9,14,3,2,19,13,29,8,10
sp|P18157,BACSU,FOK+20,GLPK,1,40,3,28,38,22,46,8,30,33,40,11,21,13,17,17,35,31,32,14,17
sp|P18158,BACSU,FOK+20,GLPD,1,39,1,35,46,23,45,15,28,53,43,18,16,18,12,30,29,37,41,6,20
sp|P18159,BACSU,FOK+20,PGCA,1,47,3,31,61,23,46,7,33,50,53,7,20,20,22,20,32,36,40,3,27
sp|O07527,BACSU,FOK+20,YHCY,1,39,8,16,32,11,28,11,21,30,52,12,15,7,16,16,19,23,12,4,7
sp|O07528,BACSU,FOK+20,YHCZ,1,21,0,13,19,6,9,8,15,20,20,6,7,7,11,7,8,14,17,0,6
sp|O07529,BACSU,FOK+20,AZR,1,18,0,6,13,5,13,4,10,12,20,6,11,7,5,6,10,6,17,0,5
sp|O07530,BACSU,FOK+20,YHDB,1,6,0,9,6,2,0,5,4,3,14,3,1,0,3,4,3,5,2,1,9
sp|O07531,BACSU,FOK+20,YHDC,1,7,1,8,5,6,4,3,6,7,6,4,3,2,6,5,9,8,10,2,5
sp|O07532,BACSU,FOK+20,LYTF,1,32,1,14,6,9,35,2,21,48,37,6,34,6,18,7,103,47,37,8,17
sp|O07573,BACSU,FOK+20,NSRR,1,7,3,9,11,3,10,2,12,13,20,5,9,3,2,8,5,6,11,0,7
sp|P37874,BACSU,FOK+20,YGXB,1,58,1,14,16,28,35,7,57,39,78,19,19,18,13,14,44,21,51,7,13
sp|P37875,BACSU,FOK+20,SP5R,1,18,4,29,50,22,22,13,34,41,43,17,17,20,18,24,25,13,23,10,25
sp|P19406,BACSU,FOK+20,PPB4,1,51,0,30,23,15,37,9,27,58,27,15,29,13,16,12,27,33,23,3,13
sp|P54421,BACSU,FOK+20,LYTE,1,14,1,12,2,8,28,3,18,40,25,4,12,5,7,6,78,29,22,6,14
sp|P39127,BACSU,FOK+20,CITR,1,21,4,14,22,15,8,9,15,22,35,8,6,12,14,15,17,20,19,2,13
sp|P39119,BACSU,FOK+20,CISY,1,40,2,14,38,11,23,14,21,22,35,12,11,14,8,20,21,23,19,2,16
sp|O07575,BACSU,FOK+20,YHDF,1,24,3,18,22,8,25,10,23,16,19,8,11,16,15,12,19,20,13,1,6
sp|O07576,BACSU,FOK+20,YHDG,1,48,4,10,9,33,42,6,36,22,63,14,9,21,9,9,32,26,52,7,13
sp|O07577,BACSU,FOK+20,YHDH,1,43,3,6,12,45,40,2,38,18,67,11,12,19,13,10,33,23,38,7,11
sp|O07578,BACSU,FOK+20,YHDI,1,29,3,18,32,22,32,15,33,22,50,10,13,32,23,26,38,29,20,5,17
sp|O07579,BACSU,FOK+20,YHDJ,1,12,3,6,11,5,8,4,7,10,17,6,1,4,4,9,11,8,5,3,8
sp|O07580,BACSU,FOK+20,YHDK,1,5,1,1,3,9,8,1,9,2,14,3,5,3,2,3,5,5,13,1,3
sp|O07581,BACSU,FOK+20,YHDL,1,21,1,17,31,13,22,4,11,38,31,12,25,11,11,8,25,26,27,5,19
sp|O07582,BACSU,FOK+20,SIGM,1,11,0,10,12,7,3,7,10,12,17,7,9,3,7,9,10,6,10,1,12
sp|P80874,BACSU,FOK+20,GS69,1,26,1,21,30,9,24,5,27,20,30,7,12,16,13,17,14,26,14,7,12
sp|O07584,BACSU,FOK+20,PLSC,1,16,2,6,12,8,17,5,15,22,21,5,7,13,7,6,11,7,12,2,5
sp|O07585,BACSU,FOK+20,YHDP,1,29,3,24,50,19,25,12,61,23,43,8,15,10,14,13,26,19,36,3,11
sp|O07586,BACSU,FOK+20,CUER,1,10,2,12,9,5,6,2,9,11,21,3,7,5,4,11,10,5,5,0,6
sp|O07587,BACSU,FOK+20,AAT3,1,33,3,21,34,26,30,5,28,24,38,9,15,18,13,20,27,9,25,1,14
sp|O07589,BACSU,FOK+20,YHDT,1,27,1,27,44,16,32,12,45,24,60,17,11,18,10,22,27,25,31,2,10
sp|O07590,BACSU,FOK+20,CRCB1,1,9,2,0,2,10,17,1,14,4,18,3,3,1,1,2,7,13,7,3,1
sp|O07591,BACSU,FOK+20,CRCB2,1,14,2,0,3,10,19,1,11,5,20,4,2,3,6,5,8,8,5,2,3
sp|O07592,BACSU,FOK+20,YHDW,1,17,0,13,12,14,18,6,22,15,19,7,16,8,13,14,12,12,16,2,7
sp|O07593,BACSU,FOK+20,YHDX,1,3,0,2,4,0,3,0,2,6,2,2,0,0,3,3,0,4,1,0,0
sp|O07594,BACSU,FOK+20,YHDY,1,24,2,16,21,33,17,5,35,16,41,8,21,10,14,17,21,27,26,5,12
